state,cardholder,balance,numTrans,numIntlTrans,creditLine,fraudRisk
35,1,1387,13,60,27,0
28,1,0,22,1,3,0
43,1,6000,21,0,5,0
5,1,0,21,0,3,0
5,1,4000,31,5,3,0
37,1,14800,13,7,15,0
13,1,7376,22,24,15,0
49,1,0,6,13,11,0
25,1,6535,22,0,15,0
46,1,0,43,0,2,0
46,1,5937,62,2,5,0
38,1,0,77,0,4,0
29,1,8000,56,1,7,0
35,1,10000,100,0,9,0
29,1,0,100,4,3,0
44,1,3480,18,0,9,0
29,1,18213,17,0,43,1
29,1,7616,13,7,26,0
44,1,4000,56,1,3,0
23,1,0,2,0,8,0
12,1,3000,36,0,2,0
44,1,4317,35,10,17,0
38,1,0,30,0,6,0
10,1,4935,18,25,18,0
13,1,6000,4,28,5,0
5,1,8000,87,6,7,1
36,1,0,84,31,10,0
16,1,8652,25,7,17,0
3,1,5676,18,0,5,0
23,1,2947,66,16,7,0
32,1,2671,2,14,4,0
25,1,0,10,1,5,0
32,1,14000,19,0,13,0
48,1,13276,15,4,21,0
16,1,4000,25,0,3,0
49,1,1149,15,0,5,0
23,1,16883,37,18,46,1
11,1,14899,100,7,28,1
36,1,486,12,0,2,0
4,1,5000,9,6,4,0
35,1,568,14,0,71,0
31,1,3000,27,1,2,0
40,1,3000,30,0,2,0
23,1,5000,15,0,4,0
46,1,0,37,6,4,0
48,1,3000,46,2,2,0
44,1,17163,32,2,21,1
3,1,9875,57,6,11,0
6,1,4000,36,60,3,0
14,1,0,98,0,13,0
41,1,5000,30,18,4,0
38,1,4000,27,2,3,0
7,1,9475,30,2,33,0
13,1,7000,18,0,6,0
16,1,0,4,0,14,0
29,1,11000,36,1,10,0
5,1,0,8,0,1,0
48,1,7000,80,0,6,0
21,1,3274,17,13,16,0
12,1,5000,15,4,4,0
29,1,1745,15,0,5,0
35,1,4564,15,0,8,0
14,1,0,25,5,9,0
5,1,0,20,0,10,0
35,1,5000,36,0,4,0
40,1,9000,29,0,8,0
29,1,11017,0,3,11,0
20,1,5071,22,0,7,0
5,1,4000,58,9,3,0
44,1,0,3,0,9,0
35,1,2597,26,0,3,0
39,1,4000,3,0,3,0
21,1,3000,57,15,2,0
43,1,0,17,0,5,0
3,1,4000,60,1,3,0
10,1,2975,17,0,3,0
23,1,3000,21,1,2,0
21,1,5890,14,0,7,0
44,1,2562,83,0,8,0
39,1,3653,9,21,6,0
29,1,0,13,19,2,0
39,1,6000,40,0,5,0
33,1,8284,49,0,18,0
22,1,4000,42,0,3,0
23,1,8164,11,0,8,0
20,2,4000,32,3,3,0
5,1,0,4,0,16,0
15,1,3000,45,4,2,0
23,1,0,42,0,7,0
15,1,5000,21,0,4,0
5,1,0,15,0,8,0
6,1,0,5,0,13,0
9,1,4818,100,0,5,0
11,1,1314,22,0,4,0
5,1,7054,16,5,9,0
5,1,4653,11,0,8,0
41,1,0,84,0,6,0
19,1,6000,10,0,5,0
21,1,4677,10,0,4,0
44,1,13433,29,0,22,0
5,1,0,20,16,4,0
5,1,6658,6,2,6,0
4,1,5000,59,14,4,0
46,1,5021,3,17,10,0
3,1,3000,8,0,2,0
24,1,401,15,2,11,0
15,1,0,100,12,7,0
11,1,0,2,6,8,0
10,2,1520,16,4,7,0
25,1,0,4,3,5,0
26,1,7970,29,0,25,0
37,1,6852,62,0,7,0
13,2,0,68,0,3,0
19,1,4000,17,16,3,0
12,1,7985,12,0,25,0
5,1,8000,11,15,7,0
48,2,8032,6,0,10,0
49,1,0,100,13,9,0
29,1,2000,21,7,1,0
35,1,3000,42,0,2,0
15,1,342,10,0,7,0
25,1,0,37,3,6,0
28,1,0,45,0,14,0
49,1,0,24,0,6,0
33,1,0,81,15,30,0
44,1,0,24,7,2,0
26,1,0,4,2,3,0
16,1,6456,14,16,19,0
44,1,4039,6,0,4,0
31,1,1066,33,0,3,0
44,1,0,17,6,4,0
39,1,6765,7,5,8,0
49,1,1713,3,0,9,0
39,1,10181,43,0,10,0
22,1,0,36,5,4,0
5,1,2998,30,0,7,0
23,1,0,11,30,4,0
28,1,4000,62,2,3,0
41,1,8000,100,1,7,0
28,1,0,28,0,2,0
32,2,3759,8,0,11,0
41,1,3640,28,3,3,0
24,1,3000,7,19,2,0
16,1,0,30,0,4,0
15,1,0,3,0,3,0
5,1,5908,34,0,8,0
44,1,1659,29,1,4,0
5,1,2889,9,0,7,0
36,1,0,25,2,10,0
15,1,1595,42,6,3,0
43,1,6000,16,0,5,0
5,1,4185,34,4,21,0
19,1,3000,9,23,2,0
39,1,5000,6,21,4,0
16,1,9000,7,2,8,0
35,1,10991,11,0,18,0
11,1,3711,19,0,3,0
39,1,3976,60,13,4,0
15,1,2000,47,0,1,0
4,1,160,23,0,7,0
44,1,994,10,3,39,0
35,1,13137,74,0,16,1
4,1,6903,31,0,8,0
29,1,0,0,2,4,0
10,1,1359,26,0,4,0
24,1,1082,2,0,5,0
1,1,5364,7,6,10,0
21,1,0,41,6,8,0
34,1,5000,55,0,4,0
46,1,3467,44,3,13,0
2,1,6000,12,12,5,0
35,1,0,28,0,21,0
19,1,9000,36,0,8,0
39,1,1767,10,2,4,0
5,2,9775,16,13,10,0
34,1,4000,2,0,3,0
36,1,3395,3,5,4,0
29,1,3000,43,4,2,0
45,1,0,4,0,4,0
35,1,7000,19,23,6,0
23,1,3919,5,4,9,0
5,1,0,40,10,16,0
29,1,1568,24,0,7,0
44,1,5000,45,7,4,0
4,1,4000,35,0,3,0
44,1,4000,7,18,3,0
5,1,0,8,0,24,0
10,1,3112,24,11,3,0
45,1,6000,32,2,5,0
23,1,3000,7,0,2,0
41,1,5000,16,6,4,0
16,1,5065,31,4,6,0
31,1,4253,22,2,5,0
24,1,4000,2,9,3,0
35,1,5000,15,0,4,0
46,1,10108,25,0,17,0
21,1,4000,31,2,3,0
48,1,1634,11,0,10,0
16,1,0,49,0,6,0
10,1,1907,39,0,7,0
20,1,3000,62,0,2,0
38,1,8785,10,0,11,0
4,1,7251,13,0,9,1
21,1,1614,3,0,4,0
46,1,506,75,0,14,0
18,1,1995,6,0,15,0
11,1,6000,49,0,5,0
41,1,0,6,42,4,0
6,1,7596,24,0,30,0
36,1,3000,78,0,2,0
48,1,1180,66,2,8,0
44,1,102,2,7,20,0
35,2,471,17,2,8,0
44,1,4000,57,0,3,0
36,1,0,24,0,3,0
41,1,4000,50,0,3,0
13,1,8114,40,0,18,0
21,1,1032,14,0,2,0
5,1,10736,15,0,13,0
10,2,145,26,0,3,0
49,1,5000,21,3,4,0
33,1,4610,19,1,4,0
44,1,5000,22,0,4,0
6,1,0,48,0,7,0
16,1,6000,2,0,5,0
35,1,0,16,7,7,0
36,1,9000,100,0,8,0
4,1,3536,33,0,4,0
16,1,3971,4,0,8,0
46,1,6000,13,5,5,0
43,1,1016,23,0,9,0
44,1,1729,100,4,12,0
5,1,3078,27,8,7,0
46,1,0,10,13,3,0
45,1,3139,19,0,3,0
23,1,10568,100,0,11,0
36,2,0,6,4,14,0
44,1,4794,20,2,4,0
36,1,14994,52,0,27,1
41,1,8356,8,6,28,0
10,1,3000,51,9,2,0
43,1,4000,33,4,3,0
46,1,3000,28,0,2,0
19,1,9000,11,2,8,0
5,1,1911,14,6,10,0
35,1,4000,25,0,3,0
5,1,6000,11,7,5,0
11,1,5963,2,0,9,0
16,1,3684,64,0,13,0
48,1,3000,3,5,2,0
5,1,8891,35,0,13,0
36,1,4965,25,1,5,0
2,1,3000,34,0,2,0
11,1,7090,55,8,26,0
44,1,4621,72,0,6,0
38,1,5982,34,10,6,0
45,1,4101,78,6,10,0
26,1,4000,3,0,3,0
5,1,9000,2,8,8,0
26,1,9000,34,0,8,0
16,1,7000,27,6,6,0
5,1,0,43,8,19,0
46,2,0,5,0,20,0
23,1,968,25,0,9,0
10,1,0,11,3,13,0
44,1,303,80,15,3,0
7,1,277,25,1,4,0
4,1,0,77,6,4,0
13,1,11000,28,8,10,0
32,1,0,19,1,11,0
25,1,2561,10,4,6,0
35,1,3000,18,9,2,0
5,1,9820,6,0,14,0
32,1,0,5,8,13,0
23,1,6146,100,0,8,0
5,1,15000,8,0,14,0
2,2,3000,10,0,2,0
11,1,2135,2,0,4,0
2,1,0,2,0,9,0
9,1,10000,100,5,9,1
19,1,0,48,9,5,0
48,1,2446,39,0,14,0
13,1,5000,13,7,4,0
5,1,4652,100,5,8,1
46,1,4000,15,0,3,0
36,1,5000,18,5,4,0
49,1,4127,61,7,7,0
10,1,10000,23,3,9,0
31,1,2148,31,2,10,0
32,1,20139,43,1,24,0
48,1,2023,6,3,2,0
5,1,5069,26,0,38,1
43,1,6000,9,0,5,0
44,1,3319,9,0,6,0
10,1,418,26,0,11,0
10,1,4800,14,0,4,0
15,1,0,15,0,2,0
5,1,0,19,4,11,0
49,1,8000,24,0,7,0
33,1,3000,15,16,2,0
10,1,2859,37,0,5,0
45,1,5348,13,0,8,0
37,1,3000,57,0,2,0
5,1,6000,4,10,5,0
44,1,17069,11,3,28,0
11,1,0,100,0,7,0
35,1,16000,37,0,15,1
5,1,5692,48,0,12,0
35,1,12000,13,2,11,0
49,1,9000,45,0,8,0
50,1,0,22,0,19,0
44,2,0,96,0,3,0
46,1,1134,28,0,3,0
41,1,3804,12,0,63,0
35,1,3828,6,15,4,0
5,1,0,45,4,2,0
36,1,5000,3,6,4,0
3,1,10827,28,0,11,0
38,1,4000,23,0,3,0
36,1,0,100,0,3,0
12,2,3744,6,10,8,0
44,1,0,6,2,9,0
11,1,4000,20,0,3,0
20,1,3000,50,0,2,0
4,1,1883,17,0,6,0
10,1,7653,41,7,10,0
44,1,4862,7,10,6,0
1,1,5000,73,5,4,0
18,1,7000,48,0,6,0
26,1,5274,12,17,27,0
35,1,2774,13,2,2,0
22,1,9000,74,0,8,0
23,2,0,20,0,14,0
24,1,8000,25,0,7,0
21,1,3806,64,0,12,0
41,1,0,100,0,9,0
24,1,0,20,0,9,0
15,1,5000,25,7,4,0
5,1,613,27,1,5,0
35,1,6000,6,5,5,0
19,1,9000,90,6,8,0
36,1,1450,13,1,6,0
16,1,0,23,1,2,0
3,1,9674,37,4,10,0
16,1,10492,4,0,13,0
25,1,7773,47,0,13,0
5,1,0,23,8,8,0
29,1,0,22,0,10,0
16,1,6823,94,0,6,0
20,1,12341,18,0,18,0
10,1,0,38,21,4,0
44,1,5402,9,0,12,0
2,1,2487,13,0,2,0
25,1,3000,19,0,2,0
2,1,0,11,0,12,0
29,1,0,3,12,4,0
29,1,0,4,0,5,0
23,1,11000,9,0,10,0
44,1,4000,17,4,3,0
45,1,0,30,0,27,0
4,1,14566,19,11,30,1
4,1,0,46,0,3,0
36,1,5820,16,0,10,0
41,1,8000,76,0,7,0
5,1,632,38,0,3,0
22,1,2621,6,6,5,0
5,1,9752,54,0,9,0
5,1,0,23,6,6,0
46,1,9000,32,0,8,0
7,1,4000,15,0,3,0
48,1,4672,15,0,8,0
24,1,5000,6,5,4,0
7,1,3838,13,0,7,0
35,1,2315,18,9,6,0
18,1,6000,4,12,5,0
44,2,4000,6,0,3,0
44,1,0,22,0,74,0
44,1,6000,38,22,5,0
23,1,235,3,0,6,0
13,1,412,53,0,10,0
5,1,6000,100,7,5,0
36,2,471,2,0,18,0
29,1,5572,4,0,6,0
36,1,0,33,0,4,0
24,1,4000,12,2,3,0
10,1,5679,21,0,8,0
2,1,2959,6,0,4,0
4,1,9516,7,0,22,0
49,1,6000,19,0,5,0
15,1,2061,41,0,29,0
30,1,3548,69,2,8,0
18,1,3000,29,17,2,0
43,1,5000,30,0,4,0
15,1,19000,12,0,18,0
4,1,10000,40,18,9,1
10,1,5000,20,22,4,0
32,1,0,6,6,8,0
15,1,6000,21,3,5,0
3,1,2397,44,0,14,0
15,2,71,5,16,7,0
39,1,0,5,7,32,0
43,1,5000,33,3,4,0
46,1,5362,26,46,8,0
23,1,4605,14,0,4,0
5,1,3000,30,4,2,0
44,1,3568,63,2,5,0
39,1,0,3,10,10,0
10,1,737,22,0,12,0
39,1,13935,43,6,23,1
17,1,9000,12,3,8,0
32,1,0,4,0,5,0
11,1,1013,37,0,4,0
5,1,17000,9,0,16,1
15,1,11426,18,60,26,0
35,1,0,18,0,7,0
5,1,4000,6,10,3,0
5,1,4000,25,2,3,0
35,1,10648,9,0,13,0
39,1,0,21,0,2,0
23,1,6830,30,51,26,0
10,1,2162,59,5,12,0
7,1,3218,22,3,5,0
19,1,0,10,1,9,0
51,1,3165,4,0,7,0
44,1,5000,61,0,4,0
36,2,0,72,0,5,0
5,1,0,100,7,3,0
48,1,3000,3,2,2,0
2,1,0,12,0,17,0
5,1,4000,34,2,3,0
24,1,0,8,32,6,0
19,1,0,2,0,2,0
46,1,782,6,2,34,0
36,1,3518,34,0,5,0
5,1,1104,100,0,13,1
39,1,0,15,14,7,0
29,1,1924,32,0,2,0
15,1,0,22,0,5,0
5,1,21,24,2,5,0
48,1,96,32,0,3,0
11,1,0,25,0,10,0
4,2,0,26,0,3,0
44,1,0,14,0,11,0
26,1,0,17,2,7,0
5,1,8000,17,17,7,0
5,1,8848,3,4,13,0
14,1,3292,11,0,4,0
44,1,6000,22,0,5,0
24,1,7665,40,14,7,0
7,1,4304,88,3,4,0
15,1,6000,11,3,5,0
11,1,0,61,12,3,0
17,1,3729,12,0,3,0
35,1,0,100,0,6,0
23,1,0,0,1,6,0
17,1,7000,6,4,6,0
35,1,2097,100,0,5,0
26,1,3924,12,0,6,0
45,1,0,19,1,5,0
5,1,0,74,0,7,0
10,1,0,7,2,13,0
36,1,0,13,0,18,0
48,1,5586,3,3,6,0
39,1,0,19,0,17,0
19,1,11528,31,0,73,1
15,1,0,21,0,26,0
48,1,19000,100,0,18,1
16,1,3303,23,0,8,0
35,1,128,21,10,4,0
29,1,4000,37,3,3,0
29,1,5000,4,3,4,0
15,1,0,84,0,8,0
20,1,12351,2,0,12,0
37,1,8000,16,10,7,0
39,1,6765,6,7,75,0
5,1,0,28,44,10,0
26,1,3246,7,32,8,0
11,1,2436,41,0,5,0
24,1,9000,15,0,8,0
5,1,1558,14,5,4,0
16,1,0,99,4,3,0
44,1,1931,3,0,3,0
17,1,6741,7,7,8,0
33,1,7549,21,0,17,0
35,1,4587,100,7,6,0
48,1,4000,6,3,3,0
15,1,2782,7,22,4,0
50,1,5848,59,0,23,0
32,1,6391,31,0,13,0
29,1,5533,30,0,7,0
5,1,4000,10,14,3,0
5,1,1181,7,60,8,0
35,1,5000,22,2,4,0
5,1,1895,59,8,3,0
15,1,8308,24,0,9,0
35,1,0,11,5,3,0
5,1,2094,14,0,6,0
36,1,0,100,0,21,0
39,1,10000,33,0,9,0
31,1,4366,100,23,22,0
46,1,0,9,0,7,0
44,1,3745,5,0,15,0
11,1,3282,9,0,4,0
48,2,5000,58,0,4,1
44,1,2000,3,0,1,0
32,1,3000,35,0,2,0
49,1,480,3,16,11,0
44,1,0,32,9,5,0
6,1,4000,10,0,3,0
41,1,5000,17,0,4,0
44,1,10881,13,3,12,0
7,1,0,11,0,6,0
25,1,4000,19,3,3,0
29,1,2726,35,4,8,0
15,1,7848,44,0,9,0
41,1,5000,21,0,4,0
43,1,2069,10,1,5,0
10,1,0,100,0,6,0
39,1,5597,23,2,6,0
46,1,348,11,16,7,0
5,1,9987,11,0,10,0
35,1,2160,23,9,3,0
44,1,967,50,0,8,0
39,1,4000,21,5,3,0
5,1,0,14,0,16,0
39,2,9000,16,12,8,0
6,1,5000,22,4,4,0
11,1,5000,8,3,4,0
36,1,3948,21,9,7,0
50,1,5515,10,0,8,0
44,1,0,9,3,6,0
5,1,0,16,0,26,0
26,1,6000,4,0,5,0
18,1,769,22,0,3,0
26,1,2511,14,8,3,0
45,1,8177,15,0,13,0
39,1,0,66,0,13,0
15,1,4116,25,0,8,0
35,1,0,30,3,5,0
39,1,3000,4,14,2,0
26,1,3728,4,1,3,0
39,1,4721,37,0,6,0
35,1,8000,22,8,7,0
5,1,4000,7,9,3,0
44,1,7979,4,9,31,0
29,1,0,55,14,3,0
29,1,2275,55,13,17,0
34,1,3054,81,0,3,0
36,1,0,32,0,3,0
15,1,5000,1,0,4,0
9,1,8000,85,0,7,0
44,1,10695,4,21,16,0
14,1,1957,45,12,7,0
39,1,0,20,0,38,0
15,1,4920,7,0,10,0
18,1,6569,21,0,6,0
29,1,8213,25,0,26,0
44,1,2876,4,7,2,0
2,1,6000,49,4,5,0
18,1,0,19,3,5,0
49,1,2000,41,0,1,0
46,1,9073,75,6,13,0
46,1,1632,7,26,7,0
29,1,14000,82,11,13,1
32,1,3442,14,2,13,0
23,1,3000,14,1,2,0
16,1,0,19,0,13,0
5,1,2995,5,0,11,0
15,1,4188,10,0,5,0
19,1,0,81,0,3,0
42,1,0,18,0,6,0
15,1,0,9,0,6,0
21,1,0,25,0,7,0
45,1,13017,7,0,19,0
35,1,5795,3,0,6,0
5,1,751,6,14,2,0
23,1,4000,25,9,3,0
5,2,0,19,42,30,0
32,1,0,13,0,10,0
39,1,1274,19,0,5,0
10,1,5000,21,3,4,0
39,1,8000,7,17,7,0
49,1,948,17,0,1,0
20,1,6508,52,0,11,0
6,1,6000,15,0,5,0
32,1,0,31,0,4,0
44,1,11000,49,0,10,0
39,1,6643,67,0,22,0
36,1,2000,7,0,1,0
20,1,3000,38,2,2,0
5,1,9000,30,29,8,0
36,1,4000,48,0,3,0
5,1,2433,63,1,8,0
46,1,0,5,0,35,0
29,1,3000,29,0,2,0
49,1,1189,46,3,2,0
25,1,4000,11,6,3,0
25,1,8327,54,3,10,0
15,1,3910,37,2,6,0
45,1,4000,17,51,3,0
45,1,0,31,8,29,0
2,1,4940,18,3,17,0
10,1,5311,90,0,12,1
44,1,18604,16,0,35,0
43,1,4199,40,1,6,0
46,1,6000,11,0,5,0
5,1,3000,3,10,2,0
40,1,4000,2,0,3,0
5,1,6540,40,0,7,0
48,1,6610,13,8,10,0
44,1,0,16,0,6,0
15,1,6000,26,3,5,0
48,1,8000,100,0,7,1
5,1,0,33,2,2,0
24,1,2510,92,0,2,0
25,1,9000,90,0,8,1
46,1,6181,9,0,6,0
5,1,4098,36,0,7,0
24,1,5000,95,6,4,0
16,1,7452,11,9,7,0
32,1,12058,27,0,18,0
39,1,1341,31,0,7,0
23,1,745,29,0,2,0
32,1,0,6,8,1,0
5,1,1044,55,6,10,0
4,1,0,74,0,3,0
45,1,5228,8,3,5,0
5,1,556,19,0,15,0
41,1,4000,41,0,3,0
16,1,5443,11,6,10,0
32,1,4099,6,0,26,0
26,1,0,17,5,21,0
36,1,6366,6,0,19,0
24,1,10804,51,20,11,0
18,1,3074,36,7,11,0
36,1,7046,38,0,10,0
22,1,4000,13,0,3,0
15,1,8000,13,0,7,0
35,1,6988,14,0,7,0
23,1,9764,19,15,28,0
5,1,0,25,0,5,0
30,1,3000,8,3,2,0
29,1,0,50,14,5,0
10,1,0,77,0,12,0
15,1,0,61,0,50,0
5,1,14220,38,0,16,0
35,1,14905,19,0,34,1
16,1,0,2,0,6,0
44,1,6454,100,1,9,0
44,1,0,26,22,3,0
44,1,2608,8,2,6,0
24,1,9000,12,0,8,0
10,1,6548,7,0,34,0
44,1,0,19,0,5,0
5,1,2000,12,0,1,0
24,1,2205,13,0,13,0
39,1,3000,94,0,2,0
5,1,0,100,6,21,0
32,1,2877,10,0,2,0
11,1,0,100,9,6,0
46,1,0,6,0,2,0
21,1,0,12,0,14,0
45,1,12885,5,3,14,0
44,1,12000,10,0,11,0
6,1,6726,16,21,10,0
7,1,1113,39,3,17,0
24,1,3000,37,0,2,0
44,1,1109,13,0,2,0
39,1,4000,8,6,3,0
44,2,0,23,3,5,0
37,1,3000,6,24,2,0
11,1,5455,10,0,17,0
41,1,0,69,0,2,0
23,1,4000,26,0,3,0
15,1,0,9,32,9,0
36,1,0,96,1,7,0
44,1,10887,27,0,12,0
5,1,11000,23,0,10,0
2,1,12057,12,0,14,0
38,1,0,100,0,9,0
10,1,1775,100,2,4,0
35,1,0,18,1,3,0
15,1,22,42,0,2,0
6,1,0,77,5,18,0
44,1,9272,54,0,22,0
20,1,5998,64,0,7,0
10,1,2318,32,8,5,0
29,1,935,5,2,13,0
5,1,0,59,7,10,0
17,1,0,2,1,9,0
4,1,0,15,0,11,0
10,1,8000,100,11,7,0
50,1,4198,100,11,5,0
35,1,7639,25,6,12,0
26,1,5818,17,4,5,0
35,1,6401,26,2,8,0
36,1,2411,10,0,12,0
43,1,9531,6,0,21,0
41,1,4906,16,13,6,0
20,1,4000,8,0,3,0
19,1,6000,39,2,5,0
15,1,259,4,0,5,0
38,1,7422,12,0,9,0
15,1,1464,65,0,3,0
11,1,0,8,2,4,0
10,1,4000,2,25,3,0
43,1,0,5,13,12,0
37,1,9297,12,0,35,0
5,1,2000,41,9,1,0
35,1,8381,8,0,11,0
23,1,10000,43,0,9,0
33,1,0,60,60,4,0
19,1,8000,100,6,7,1
10,1,1513,16,0,2,0
23,1,6000,1,0,5,0
23,1,7618,12,0,7,0
44,1,7000,10,5,6,0
14,1,2786,21,0,11,0
3,1,930,36,12,9,0
5,1,0,22,27,2,0
5,1,4000,7,33,3,0
4,1,3969,59,0,8,0
5,1,4000,16,12,3,0
23,1,5000,1,6,4,0
36,1,8035,100,12,75,1
10,1,0,23,0,17,0
5,1,4347,98,31,13,1
6,1,3000,14,1,2,0
4,1,0,9,0,6,0
15,1,14000,100,0,13,0
32,1,9000,28,3,8,0
23,1,8434,6,0,11,0
21,1,2761,17,0,6,0
5,1,4000,39,9,3,0
36,1,0,22,0,18,0
19,1,3000,100,0,2,0
29,1,4867,3,35,4,0
4,1,11000,53,0,10,0
15,1,7000,15,3,6,0
32,1,5000,7,6,4,0
24,1,0,79,0,4,0
29,1,0,9,0,22,0
48,1,3000,37,0,2,0
32,1,104,37,0,14,0
15,1,4581,15,11,7,0
27,1,0,13,0,5,0
48,1,0,43,2,8,0
19,1,4000,34,1,3,0
31,1,664,7,1,6,0
25,1,0,12,12,3,0
20,1,4000,29,0,3,0
4,1,0,24,1,3,0
29,1,0,36,0,6,0
15,1,0,15,0,7,0
15,1,0,3,0,14,0
6,1,378,17,0,8,0
49,1,9448,100,0,11,1
23,1,0,15,22,6,0
35,1,5000,68,0,4,0
12,1,6000,23,0,5,0
43,2,2751,55,15,20,0
44,1,11234,40,21,11,0
35,1,11519,35,6,12,0
28,1,5000,8,0,4,0
5,1,7363,9,0,34,1
25,1,5763,18,0,5,0
3,1,5660,100,9,6,0
41,1,3000,14,0,2,0
32,1,4000,11,0,3,0
20,1,4000,10,0,3,0
44,1,0,22,0,3,0
44,1,0,89,0,3,0
44,1,2933,6,2,6,0
21,1,4240,14,0,13,0
24,1,4000,29,15,3,0
11,1,12000,18,40,11,0
45,1,4000,100,60,3,0
39,1,4043,3,0,13,0
41,1,3619,100,0,10,0
16,1,629,17,0,2,0
39,1,3253,75,0,7,0
18,1,921,26,0,23,0
15,1,7512,21,18,7,0
24,1,941,28,0,3,0
39,1,0,12,0,3,0
37,1,0,9,0,6,0
38,2,4000,96,0,3,0
16,1,2157,39,0,53,0
39,1,0,35,0,13,0
12,1,6533,29,14,8,0
45,1,0,42,0,75,0
51,1,3316,52,1,12,0
10,1,104,86,1,6,0
51,1,5206,47,0,8,0
34,1,5024,85,8,8,0
23,1,4000,3,5,3,0
32,1,2852,18,0,10,0
12,1,8444,10,0,9,0
24,1,3000,42,0,2,0
17,2,0,100,0,6,0
4,1,2296,11,4,14,0
15,1,654,3,0,2,0
28,2,6846,26,13,7,0
10,1,0,18,13,7,0
5,1,2000,61,15,1,0
48,1,162,18,0,2,0
36,1,0,45,1,5,0
11,1,0,28,0,8,0
10,1,6313,40,0,55,1
48,1,0,25,0,8,0
5,1,0,18,43,3,0
4,1,12371,57,0,41,1
38,1,0,18,5,2,0
33,1,3000,76,0,2,0
2,1,5751,3,0,29,0
21,1,8626,13,0,12,0
16,1,9000,44,3,8,0
44,1,4186,31,0,9,0
39,1,4000,92,0,3,0
16,1,2107,6,5,8,0
32,1,0,13,3,5,0
24,1,0,53,13,3,0
18,1,4000,79,5,3,0
28,1,13000,12,0,12,0
32,1,0,17,0,4,0
17,1,3734,53,0,5,0
32,1,0,4,0,9,0
46,1,0,68,7,3,0
44,1,5145,11,0,7,0
51,1,1178,40,0,2,0
35,1,6980,19,8,8,0
16,1,7398,37,29,28,0
5,1,9000,17,1,8,0
27,1,6000,27,0,5,0
46,1,2503,25,15,39,0
43,2,4000,5,0,3,0
20,1,8576,2,0,19,0
20,1,4375,1,3,5,0
18,1,0,62,12,13,0
25,1,2574,21,1,11,0
46,1,0,17,0,4,0
44,1,2597,22,0,12,0
11,2,8000,16,1,7,0
36,1,0,5,18,7,0
48,2,0,49,1,22,0
16,1,11000,25,0,10,0
35,1,0,39,0,4,0
24,1,0,37,27,2,0
22,1,982,3,0,2,0
20,1,0,22,1,2,0
11,1,7000,21,0,6,0
29,1,13826,8,0,22,0
11,1,1280,16,0,1,0
29,1,4465,84,14,4,0
38,1,12722,66,0,18,1
5,1,2536,38,21,10,0
44,1,8000,100,0,7,0
35,1,956,100,0,7,0
39,1,12000,81,0,11,0
44,1,6011,4,0,12,0
29,1,4765,7,0,6,0
28,1,0,3,2,12,0
39,1,6421,40,6,12,0
43,1,0,67,0,7,0
45,1,3000,33,2,2,0
20,1,1603,14,0,2,0
36,1,3159,6,0,17,0
10,1,5054,16,0,5,0
19,1,6000,55,0,5,0
7,1,0,20,19,18,0
18,1,0,19,0,4,0
38,1,2923,5,8,6,0
36,1,0,17,0,6,0
10,1,0,76,0,4,0
35,1,0,2,10,32,0
23,1,6000,68,0,5,0
29,1,4202,23,21,11,0
43,1,7000,11,0,6,0
5,1,12000,17,0,11,0
41,1,0,32,1,4,0
46,1,15837,21,22,15,0
36,1,1406,17,0,12,0
41,1,0,94,1,6,0
38,1,5400,100,0,7,0
39,1,4481,43,11,9,0
36,1,3000,2,2,2,0
13,1,11704,9,7,24,0
2,1,0,11,13,5,0
6,1,11783,28,0,11,0
21,1,2740,12,9,27,0
15,1,4000,12,5,3,0
48,1,6399,41,14,23,0
7,1,3898,18,0,10,0
44,1,87,23,4,21,0
35,1,4000,35,1,3,0
37,1,7000,62,1,6,0
5,1,6128,23,3,18,0
23,1,10320,9,3,17,0
34,1,6000,36,0,5,0
20,1,12000,6,7,11,0
8,1,8000,4,0,7,0
35,1,629,4,17,23,0
12,1,2670,11,0,2,0
35,1,1826,28,11,8,0
35,1,6000,4,0,5,0
15,1,0,85,6,3,0
48,1,232,100,4,6,0
39,1,3000,42,6,2,0
39,1,8244,30,0,10,0
15,1,0,20,3,8,0
44,1,0,22,0,1,0
46,1,0,3,0,11,0
16,1,5000,52,0,4,0
35,1,12000,100,0,11,1
21,1,7524,12,0,17,0
48,1,6428,4,0,10,0
11,1,1351,1,60,3,0
3,1,0,17,0,5,0
5,1,6454,24,0,21,0
44,1,0,32,0,2,0
44,1,6845,72,6,14,0
5,1,2594,10,0,24,0
26,1,0,29,0,18,0
23,1,3532,18,2,7,0
10,1,3908,14,3,4,0
50,1,9053,7,0,9,0
5,1,3268,9,16,9,0
2,1,3000,22,0,2,0
32,1,6000,7,20,5,0
5,2,5000,14,0,4,0
23,1,0,8,0,11,0
44,2,8422,100,1,11,0
44,1,4000,32,0,3,0
44,1,6000,20,1,5,0
10,1,12695,12,0,28,0
15,1,0,16,0,31,0
49,1,0,33,0,10,0
35,1,9481,12,0,12,0
44,1,9000,100,0,8,0
5,1,0,4,38,6,0
23,1,4000,12,0,3,0
25,1,2784,16,0,7,0
12,1,8000,40,0,7,0
5,1,0,10,3,3,0
5,1,2498,26,0,2,0
6,1,4000,31,0,3,0
41,1,4019,47,18,29,1
38,1,0,8,0,3,0
13,1,758,23,0,6,0
5,1,13000,3,0,12,0
