0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
7.87,66.35,3300.77,3.87,181.94,459.33,912.41,1775.53,55.0,78.0,53.29,0.0,4140.0,73.0,2.16,0.0,2.16,-0.32,-3.44,2.65,-0.12,9.24,0.18,351.67,0.48,75.26,0.22,0.16,2.1,36.74,93.1,0.54,0.08,0.61,0.25,0.2,126.3,0.18,6730.0,6.45,36.45,850000.0,79.0,1600.22,1698.65,340.0,58.0,0.0
7.51,66.13,6482.29,12.26,111.11,259.19,492.44,3178.05,55.0,78.0,77.44,0.01,5400.0,97.0,2.17,0.0,2.17,-0.21,-2.91,3.41,0.32,9.24,0.18,351.67,0.52,75.26,0.19,0.15,2.26,38.74,120.86,0.36,0.09,0.45,0.2,0.18,113.6,0.18,8800.0,6.95,39.1,1000000.0,66.0,1256.43,1294.7,400.0,59.0,0.0
7.34,66.12,5915.8,2.4,140.92,296.4,500.0,710.63,55.0,78.0,11.16,0.0,1170.0,23.0,2.17,0.0,2.17,-0.65,-2.84,2.74,-0.51,9.24,0.18,351.67,0.55,75.26,0.19,0.15,2.38,44.45,283.21,0.32,0.14,0.46,0.24,0.22,157.7,0.14,1760.0,5.98,41.25,277500.0,41.0,1283.44,1153.32,111.0,60.0,0.0
7.76,66.12,4783.57,5.35,42.09,132.14,200.0,707.11,55.0,78.0,17.25,0.01,810.0,13.0,2.16,0.0,2.16,-0.85,-3.39,2.39,0.28,9.24,0.18,351.67,0.44,75.26,0.29,0.17,1.9,19.08,66.84,0.36,0.17,0.53,0.34,0.19,89.3,0.16,1540.0,5.21,32.98,137500.0,9.0,1192.35,1485.98,55.0,61.0,0.0
7.81,66.27,4044.22,10.49,31.92,84.44,111.8,886.0,55.0,78.0,30.77,0.01,1170.0,22.0,1.93,0.0,1.93,-0.19,-2.96,3.04,0.26,9.24,0.18,351.67,0.42,75.26,0.31,0.19,1.82,11.91,238.77,0.28,0.19,0.47,0.32,0.22,65.0,0.17,2000.0,5.25,31.54,130000.0,73.0,1464.15,1608.88,52.0,62.0,0.0
7.82,66.08,6000.64,0.75,0.0,200.0,200.0,150.0,55.0,78.0,26.27,0.01,810.0,14.0,1.94,0.0,1.94,-0.19,-2.83,2.29,-0.25,9.24,0.18,351.67,0.51,75.26,0.31,0.23,2.22,13.22,40.79,0.34,0.15,0.48,0.31,0.24,69.7,0.16,1830.0,6.22,38.49,127500.0,90.0,1092.18,1506.37,51.0,63.0,0.0
7.81,66.34,3386.75,3.15,46.71,177.27,250.0,559.02,55.0,78.0,15.86,0.01,810.0,15.0,2.16,0.0,2.16,-0.77,-2.91,2.87,-0.81,9.24,0.18,351.67,0.48,75.26,0.32,0.25,2.08,14.6,42.83,0.41,0.15,0.56,0.33,0.25,94.0,0.28,1490.0,10.12,36.0,140000.0,172.0,1584.93,1645.07,56.0,64.0,0.0
6.85,66.13,10440.28,3.73,57.3,163.01,206.16,608.28,55.0,78.0,17.22,0.01,810.0,15.0,2.17,0.0,2.17,-0.28,-2.41,2.94,0.22,9.24,0.18,351.67,0.54,75.26,0.14,0.11,2.34,58.21,125.68,0.09,0.1,0.19,0.15,0.12,91.8,0.11,1580.0,4.37,40.6,145000.0,78.0,1409.53,779.4,58.0,65.0,0.0
7.78,66.23,5118.76,2.07,111.54,208.0,320.16,430.12,55.0,78.0,16.66,0.01,900.0,17.0,1.94,0.0,1.94,-0.5,-2.74,3.84,-0.8,9.24,0.18,351.67,0.5,75.26,0.34,0.24,2.18,14.58,49.55,0.45,0.17,0.61,0.41,0.29,97.2,0.22,1620.0,8.34,37.7,157500.0,40.0,1399.87,1563.17,63.0,66.0,0.0
7.95,66.26,3922.8,3.68,179.81,318.45,602.08,1171.54,55.0,78.0,25.46,0.0,2070.0,39.0,2.16,0.0,2.16,-0.38,-3.45,4.0,-0.09,9.24,0.18,351.67,0.46,75.26,0.24,0.18,2.01,28.23,74.38,0.39,0.14,0.53,0.31,0.24,135.5,0.19,3450.0,6.56,34.83,467500.0,40.0,1409.81,1713.1,187.0,67.0,0.0
7.75,66.33,3891.58,8.98,223.37,320.23,710.63,2874.46,55.0,78.0,54.17,0.0,5040.0,87.0,2.16,0.0,2.16,-0.36,-2.91,4.21,0.47,9.24,0.18,351.67,0.47,75.26,0.21,0.16,2.04,34.15,91.41,0.38,0.11,0.5,0.23,0.17,141.0,0.21,7640.0,7.49,35.3,1077500.0,40.0,1597.48,1596.89,431.0,68.0,0.0
6.84,66.11,11166.67,2.75,116.14,317.67,471.7,874.64,55.0,78.0,26.43,0.0,1800.0,33.0,2.17,0.0,2.17,-0.4,-1.83,3.54,0.32,9.24,0.18,351.67,0.57,75.26,0.15,0.13,2.48,58.22,123.99,0.16,0.07,0.23,0.15,0.13,120.7,0.15,3190.0,6.61,42.92,385000.0,58.0,1378.53,762.26,154.0,69.0,0.0
7.8,66.28,3949.53,2.45,363.5,531.48,1104.54,1303.84,55.0,78.0,77.66,0.01,4320.0,75.0,2.16,0.0,2.16,-0.31,-2.98,3.27,0.16,9.24,0.18,351.67,0.46,75.26,0.32,0.23,2.01,11.79,38.03,0.33,0.16,0.49,0.34,0.25,90.8,0.21,7050.0,7.42,34.87,640000.0,174.0,1483.52,1601.62,256.0,70.0,0.0
7.27,66.12,5815.13,10.81,81.47,115.92,291.55,1253.0,55.0,78.0,33.48,0.01,1710.0,31.0,2.17,0.0,2.17,-0.47,-2.77,4.91,0.49,9.24,0.18,351.67,0.55,75.26,0.17,0.13,2.38,57.79,310.34,0.29,0.05,0.34,0.18,0.16,83.3,0.14,2790.0,5.61,41.29,232500.0,30.0,1297.05,1096.68,93.0,71.0,0.0
7.77,66.22,5086.1,3.35,105.67,190.92,353.55,640.31,55.0,78.0,18.85,0.01,990.0,17.0,1.94,0.0,1.94,-0.36,-2.71,4.41,0.6,9.24,0.18,351.67,0.48,75.26,0.27,0.2,2.09,16.9,53.75,0.24,0.2,0.44,0.3,0.25,99.7,0.18,1880.0,6.64,36.19,187500.0,49.0,1378.75,1545.03,75.0,72.0,0.0
7.83,66.36,3292.2,5.19,125.81,231.25,450.0,1200.0,55.0,78.0,49.8,0.01,2430.0,44.0,1.93,0.0,1.93,-0.42,-3.0,2.95,0.21,9.24,0.18,351.67,0.46,75.26,0.31,0.23,2.02,13.67,30.31,0.41,0.15,0.56,0.34,0.27,83.5,0.2,4160.0,7.12,34.93,347500.0,88.0,1622.01,1668.24,139.0,73.0,0.0
6.66,66.29,15763.52,13.26,92.07,203.7,500.0,2701.85,55.0,78.0,98.91,0.01,5490.0,99.0,1.93,0.0,1.93,-0.19,-1.49,3.39,0.16,9.24,0.18,351.67,0.52,75.26,0.18,0.14,2.28,39.68,89.32,0.22,0.08,0.3,0.18,0.15,84.7,0.15,8380.0,5.94,39.41,710000.0,93.0,1747.61,724.57,284.0,74.0,0.0
7.84,66.19,3642.72,2.94,186.47,313.73,672.68,921.95,55.0,78.0,47.56,0.01,2700.0,51.0,2.16,0.0,2.16,-0.49,-2.75,5.13,-0.06,9.24,0.18,351.67,0.47,75.26,0.36,0.29,2.05,9.96,23.34,0.46,0.21,0.67,0.4,0.34,75.7,0.3,3600.0,10.74,35.47,272500.0,48.0,1301.25,1583.82,109.0,75.0,0.0
7.73,65.98,9183.53,8.43,94.32,160.29,320.16,1350.93,55.0,78.0,35.49,0.01,1710.0,28.0,1.95,0.0,1.95,-0.22,-2.94,3.34,0.38,9.24,0.18,351.67,0.53,75.26,0.16,0.13,2.3,47.42,239.76,0.15,0.09,0.24,0.18,0.15,95.0,0.13,3370.0,5.2,39.8,320000.0,51.0,929.73,1378.47,128.0,76.0,0.0
7.64,66.37,4378.82,5.56,71.75,149.54,250.0,832.17,55.0,78.0,22.31,0.01,990.0,18.0,1.93,0.0,1.93,-0.22,-2.94,4.33,0.84,9.24,0.18,351.67,0.47,75.26,0.27,0.21,2.04,16.51,80.33,0.28,0.16,0.44,0.29,0.24,89.2,0.18,1990.0,6.38,35.32,177500.0,56.0,1687.89,1528.2,71.0,77.0,0.0
7.71,66.3,4611.06,3.33,64.68,272.22,400.0,905.54,55.0,78.0,20.33,0.01,1530.0,30.0,1.93,0.0,1.93,-0.35,-2.7,2.22,-0.04,9.24,0.18,351.67,0.47,75.26,0.32,0.21,2.05,22.66,125.51,0.57,0.11,0.68,0.42,0.32,122.0,0.2,2480.0,7.0,35.44,302500.0,84.0,1539.39,1547.12,121.0,78.0,0.0
8.12,66.09,5319.08,5.82,117.89,147.06,400.0,855.86,55.0,78.0,31.08,0.01,1170.0,18.0,1.94,0.0,1.94,-0.14,-3.19,2.36,-0.25,9.24,0.18,351.67,0.53,75.26,0.21,0.15,2.31,30.44,110.38,0.24,0.1,0.34,0.21,0.16,71.7,0.17,2230.0,6.75,39.97,160000.0,85.0,1063.34,1756.95,64.0,79.0,0.0
7.86,66.4,4227.13,6.55,71.14,211.12,316.23,1382.93,55.0,78.0,47.2,0.01,2520.0,42.0,2.16,0.0,2.16,-0.62,-3.44,3.33,0.45,9.24,0.18,351.67,0.53,75.26,0.28,0.21,2.29,18.13,35.65,0.44,0.13,0.57,0.32,0.23,85.8,0.24,4050.0,9.56,39.64,347500.0,11.0,1693.15,1714.19,139.0,80.0,0.0
7.91,66.28,3456.88,5.46,157.0,266.78,538.52,1457.74,55.0,78.0,30.4,0.0,2340.0,42.0,2.16,0.0,2.16,-0.48,-3.37,4.33,0.2,9.24,0.18,351.67,0.46,75.26,0.3,0.23,2.0,14.8,34.4,0.33,0.22,0.55,0.34,0.26,124.3,0.27,3780.0,9.37,34.6,470000.0,21.0,1466.84,1693.53,188.0,81.0,0.0
7.4,66.23,7584.28,7.75,80.16,135.59,316.23,1051.19,55.0,78.0,31.09,0.01,1350.0,23.0,2.16,0.0,2.16,-0.24,-3.04,2.84,0.32,9.24,0.18,351.67,0.53,75.26,0.22,0.18,2.3,24.75,44.85,0.29,0.11,0.4,0.24,0.19,81.7,0.2,2540.0,7.83,39.83,207500.0,66.0,1474.01,1260.7,83.0,82.0,0.0
7.85,66.3,3392.59,2.37,292.9,574.63,1044.03,1360.15,55.0,78.0,54.5,0.01,4320.0,79.0,2.16,0.0,2.16,-0.49,-3.06,2.68,0.33,9.24,0.18,351.67,0.47,75.26,0.27,0.21,2.02,17.98,43.65,0.39,0.12,0.51,0.3,0.25,116.3,0.23,6340.0,7.91,35.04,737500.0,162.0,1510.96,1652.95,295.0,83.0,0.0
5.87,66.15,30931.68,1.29,171.83,767.97,1030.78,992.47,55.0,78.0,49.22,0.0,4320.0,79.0,2.16,0.0,2.16,-0.33,-1.59,3.6,0.61,9.24,0.18,351.67,0.57,75.26,0.09,0.07,2.48,155.07,443.56,0.1,0.05,0.14,0.1,0.08,136.5,0.08,6720.0,3.6,43.03,917500.0,51.0,1673.75,23.64,367.0,84.0,0.0
7.38,66.39,9776.06,2.13,145.99,709.75,1040.43,1511.62,55.0,78.0,30.93,0.0,4950.0,90.0,2.16,0.0,2.16,-0.33,-3.0,4.17,0.96,9.24,0.18,351.67,0.44,75.26,0.24,0.18,1.9,31.17,112.62,0.64,0.14,0.78,0.31,0.22,201.4,0.27,6230.0,8.74,32.92,1255000.0,57.0,1778.77,1338.75,502.0,85.0,0.0
6.71,66.3,15720.91,14.93,59.34,93.84,180.28,1400.89,55.0,78.0,44.41,0.01,1980.0,37.0,1.93,0.0,1.93,-0.34,-1.98,4.79,0.32,9.24,0.18,351.67,0.5,75.26,0.2,0.17,2.17,29.19,50.06,0.17,0.11,0.28,0.2,0.18,69.6,0.17,3090.0,6.27,37.55,215000.0,55.0,1761.26,769.73,86.0,86.0,0.0
8.01,66.31,4736.75,3.12,135.64,288.89,500.0,901.39,55.0,78.0,24.02,0.0,1530.0,26.0,2.16,0.0,2.16,-0.64,-3.18,2.52,0.56,9.24,0.18,351.67,0.52,75.26,0.32,0.24,2.24,12.38,59.71,0.33,0.23,0.56,0.36,0.28,114.1,0.27,2740.0,10.31,38.87,312500.0,3.0,1487.77,1785.22,125.0,87.0,0.0
7.73,66.1,5658.15,10.22,76.7,117.85,282.84,1204.16,55.0,78.0,48.79,0.01,1800.0,30.0,2.17,0.0,2.17,-0.28,-2.93,1.95,0.34,9.24,0.18,351.67,0.44,75.26,0.3,0.22,1.9,14.25,40.86,0.38,0.11,0.49,0.31,0.24,68.7,0.21,3350.0,6.93,32.89,230000.0,48.0,1164.07,1455.16,92.0,88.0,0.0
7.97,66.14,4265.09,5.87,50.98,202.31,269.26,1188.49,55.0,78.0,27.1,0.01,1710.0,33.0,2.17,0.0,2.17,-0.25,-3.24,2.43,-0.1,9.24,0.18,351.67,0.47,75.26,0.3,0.21,2.04,14.62,59.94,0.34,0.19,0.53,0.36,0.28,107.4,0.2,2910.0,7.02,35.31,312500.0,69.0,1177.9,1657.03,125.0,89.0,0.0
7.67,66.16,5019.76,2.52,219.72,395.1,790.57,996.24,55.0,78.0,44.25,0.01,2520.0,42.0,2.17,0.0,2.17,-0.52,-3.24,4.2,1.18,9.24,0.18,351.67,0.49,75.26,0.37,0.27,2.14,9.04,30.78,0.44,0.18,0.62,0.41,0.31,99.4,0.27,4400.0,10.05,37.02,437500.0,72.0,1281.63,1439.58,175.0,90.0,0.0
5.92,66.15,29233.01,1.85,214.05,422.74,806.23,782.62,55.0,78.0,62.33,0.01,3960.0,71.0,2.16,0.0,2.16,-0.39,-1.16,5.52,1.07,9.24,0.18,351.67,0.57,75.26,0.09,0.08,2.49,152.2,337.81,0.11,0.05,0.16,0.09,0.08,85.7,0.07,5340.0,3.17,43.09,457500.0,117.0,1648.53,62.01,183.0,91.0,0.0
7.32,66.18,4880.79,8.82,76.67,159.99,335.41,1411.56,55.0,78.0,39.12,0.01,1980.0,34.0,1.94,0.0,1.94,-0.22,-2.74,3.41,0.66,9.24,0.18,351.67,0.53,75.26,0.23,0.19,2.32,21.91,51.06,0.21,0.15,0.36,0.23,0.21,87.9,0.23,3440.0,9.26,40.15,302500.0,66.0,1388.43,1171.12,121.0,92.0,0.0
7.92,66.08,4731.78,4.56,105.23,170.29,364.01,776.21,55.0,78.0,29.42,0.01,1350.0,24.0,2.17,0.0,2.17,-0.56,-2.76,3.23,0.74,9.24,0.18,351.67,0.45,75.26,0.32,0.24,1.96,11.15,32.15,0.35,0.21,0.56,0.33,0.27,75.5,0.2,2220.0,6.94,33.97,167500.0,15.0,1076.15,1582.84,67.0,93.0,0.0
8.18,66.04,7710.8,3.2,65.47,176.78,282.84,565.69,55.0,78.0,15.91,0.01,990.0,19.0,1.94,0.0,1.94,-0.52,-3.38,2.37,-0.16,9.24,0.18,351.67,0.47,75.26,0.42,0.23,2.04,11.88,44.6,0.83,0.24,1.07,0.52,0.29,101.9,0.2,1620.0,7.0,35.38,165000.0,47.0,941.15,1770.45,66.0,94.0,0.0
7.76,66.41,4386.19,4.51,138.81,300.09,550.0,1353.7,55.0,78.0,45.88,0.01,2880.0,49.0,2.16,0.0,2.16,-0.41,-2.94,5.28,0.04,9.24,0.18,351.67,0.52,75.26,0.23,0.17,2.26,35.16,102.58,0.55,0.07,0.62,0.25,0.2,97.7,0.17,4480.0,6.59,39.12,437500.0,94.0,1728.44,1647.32,175.0,95.0,0.0
7.74,65.98,8744.58,2.54,173.0,240.45,500.0,610.33,55.0,78.0,36.19,0.01,1620.0,30.0,1.95,0.0,1.95,-0.4,-2.95,5.48,1.54,9.24,0.18,351.67,0.55,75.26,0.16,0.14,2.38,42.82,108.15,0.1,0.1,0.21,0.16,0.14,71.0,0.16,2570.0,6.75,41.23,182500.0,54.0,934.48,1391.75,73.0,96.0,0.0
7.42,66.14,5621.94,3.65,94.66,294.94,474.34,1077.03,55.0,78.0,38.25,0.01,2160.0,38.0,2.16,0.0,2.16,-0.23,-2.5,3.47,0.55,9.24,0.18,351.67,0.46,75.26,0.26,0.19,2.01,19.49,79.05,0.34,0.15,0.49,0.3,0.23,99.3,0.18,3800.0,6.4,34.87,377500.0,69.0,1298.81,1229.13,151.0,97.0,0.0
7.75,65.98,8586.62,5.4,88.77,176.32,300.0,951.31,55.0,78.0,51.15,0.01,2700.0,48.0,2.18,0.0,2.18,-0.44,-2.88,3.04,0.63,9.24,0.18,351.67,0.58,75.26,0.14,0.13,2.51,61.27,97.01,0.14,0.06,0.2,0.14,0.13,67.1,0.14,3430.0,5.99,43.38,230000.0,93.0,933.6,1401.25,92.0,98.0,0.0
7.93,66.33,3664.41,2.36,75.97,215.77,353.55,509.9,55.0,78.0,11.7,0.01,720.0,12.0,1.93,0.0,1.93,-0.61,-3.33,3.18,-0.09,9.24,0.18,351.67,0.51,75.26,0.18,0.12,2.21,43.91,230.68,0.24,0.11,0.34,0.22,0.15,109.4,0.12,1280.0,4.53,38.32,140000.0,8.0,1557.52,1732.82,56.0,99.0,0.0
7.89,66.19,3566.68,5.27,130.13,238.0,500.0,1253.99,55.0,78.0,36.75,0.01,2160.0,33.0,2.17,0.0,2.17,-0.61,-2.99,4.27,0.32,9.24,0.18,351.67,0.49,75.26,0.29,0.2,2.11,20.15,64.56,0.53,0.17,0.69,0.36,0.26,100.7,0.21,3700.0,7.54,36.61,372500.0,4.0,1291.23,1626.17,149.0,100.0,0.0
7.97,66.01,7555.21,6.01,93.73,191.3,350.0,1150.0,55.0,78.0,42.04,0.01,2610.0,47.0,2.17,0.0,2.17,-0.62,-2.82,4.54,0.93,9.24,0.18,351.67,0.46,75.26,0.29,0.21,1.99,14.29,55.45,0.33,0.17,0.5,0.3,0.24,80.9,0.25,3400.0,8.56,34.49,275000.0,1.0,942.99,1586.95,110.0,101.0,0.0
7.44,66.37,7679.36,2.42,273.1,500.52,921.95,1210.37,55.0,78.0,111.79,0.01,6300.0,107.0,2.16,0.0,2.16,-0.34,-3.0,7.16,0.91,9.24,0.18,351.67,0.52,75.26,0.24,0.17,2.28,38.33,164.56,0.83,0.05,0.89,0.26,0.2,81.2,0.21,9080.0,8.39,39.48,737500.0,129.0,1725.38,1375.38,295.0,102.0,0.0
7.67,66.42,4374.05,1.23,55.99,308.5,380.79,380.79,55.0,78.0,20.07,0.01,1080.0,19.0,1.93,0.0,1.93,-0.66,-2.72,7.67,1.51,9.24,0.18,351.67,0.52,75.26,0.41,0.32,2.24,9.15,16.0,0.56,0.16,0.72,0.45,0.36,96.6,0.36,1940.0,13.92,38.79,187500.0,24.0,1767.8,1578.33,75.0,103.0,0.0
7.15,66.16,6355.37,4.65,83.6,171.88,400.0,800.0,55.0,78.0,22.94,0.01,1260.0,21.0,1.94,0.0,1.94,-0.36,-3.5,2.49,-0.07,9.24,0.18,351.67,0.51,75.26,0.17,0.14,2.23,55.6,132.91,0.22,0.08,0.3,0.18,0.14,89.8,0.14,2060.0,5.58,38.66,185000.0,88.0,1391.74,1023.97,74.0,104.0,0.0
5.96,66.21,27511.01,4.3,221.24,296.15,813.94,1274.75,55.0,78.0,83.34,0.01,3510.0,57.0,2.16,0.0,2.16,-0.41,-2.03,4.51,0.76,9.24,0.18,351.67,0.59,75.26,0.08,0.07,2.54,197.52,391.19,0.07,0.04,0.11,0.08,0.07,65.0,0.06,5420.0,2.79,44.06,352500.0,132.0,1751.99,129.73,141.0,105.0,0.0
6.76,66.25,11823.49,7.41,86.84,175.1,316.23,1298.08,55.0,78.0,39.39,0.01,2250.0,42.0,2.16,0.0,2.16,-0.26,-2.36,2.98,0.21,9.24,0.18,351.67,0.48,75.26,0.27,0.24,2.1,15.96,25.48,0.27,0.17,0.43,0.26,0.22,85.8,0.26,3380.0,9.36,36.33,290000.0,106.0,1650.5,780.74,116.0,106.0,0.0
6.87,66.07,13241.25,10.38,60.97,109.97,223.61,1141.27,55.0,78.0,33.33,0.01,1530.0,27.0,1.94,0.0,1.94,-0.27,-1.4,2.87,-0.51,9.24,0.18,351.67,0.55,75.26,0.18,0.15,2.38,39.22,83.73,0.19,0.1,0.29,0.19,0.16,75.0,0.13,2500.0,5.21,41.27,187500.0,62.0,1284.88,755.12,75.0,107.0,0.0
7.33,66.21,6370.38,9.76,46.67,90.8,223.61,886.0,55.0,78.0,31.08,0.01,1350.0,26.0,1.94,0.0,1.94,-0.2,-2.67,2.78,0.19,9.24,0.18,351.67,0.51,75.26,0.21,0.17,2.22,29.09,74.77,0.25,0.1,0.35,0.22,0.19,64.7,0.16,2010.0,6.14,38.44,130000.0,74.0,1454.27,1195.08,52.0,108.0,0.0
7.34,66.18,5055.28,3.11,157.5,265.51,559.02,824.62,55.0,78.0,52.65,0.01,3960.0,70.0,2.17,0.0,2.17,-0.28,-2.75,4.17,0.51,9.24,0.18,351.67,0.52,75.26,0.27,0.22,2.25,21.1,42.0,0.56,0.08,0.64,0.31,0.26,100.1,0.23,5270.0,9.04,39.05,527500.0,77.0,1394.08,1193.38,211.0,109.0,0.0
7.77,66.2,4184.46,3.15,151.78,247.75,424.26,781.02,55.0,78.0,30.38,0.01,1620.0,28.0,2.16,0.0,2.16,-0.63,-2.79,2.44,0.48,9.24,0.18,351.67,0.47,75.26,0.27,0.19,2.05,17.85,62.68,0.36,0.13,0.49,0.32,0.22,88.9,0.18,2700.0,6.28,35.42,240000.0,42.0,1329.91,1537.69,96.0,110.0,0.0
7.7,66.41,4222.89,6.88,53.38,123.53,200.0,850.0,55.0,78.0,28.64,0.01,1350.0,24.0,2.16,0.0,2.16,-0.79,-2.99,2.32,0.36,9.24,0.18,351.67,0.49,75.26,0.24,0.19,2.11,23.01,62.2,0.3,0.1,0.41,0.26,0.21,73.0,0.15,2090.0,5.41,36.62,152500.0,178.0,1755.23,1601.2,61.0,111.0,0.0
7.79,65.96,9521.93,2.98,183.17,362.64,763.22,1081.67,55.0,78.0,39.24,0.01,2700.0,47.0,2.18,0.0,2.18,-0.42,-3.13,2.78,-0.23,9.24,0.18,351.67,0.54,75.26,0.15,0.12,2.37,66.49,166.48,0.21,0.08,0.29,0.16,0.14,108.6,0.12,4260.0,4.78,40.99,462500.0,123.0,888.45,1417.16,185.0,112.0,0.0
7.36,66.14,5246.88,6.8,130.77,218.56,494.97,1486.61,55.0,78.0,46.95,0.01,3060.0,54.0,2.17,0.0,2.17,-0.33,-2.76,3.66,-0.29,9.24,0.18,351.67,0.5,75.26,0.23,0.18,2.18,28.43,105.43,0.43,0.12,0.54,0.26,0.21,92.0,0.19,4320.0,7.08,37.79,397500.0,47.0,1311.5,1182.16,159.0,113.0,0.0
7.6,66.36,5153.38,3.21,214.45,404.91,854.4,1300.0,55.0,78.0,26.62,0.0,2610.0,47.0,2.16,0.0,2.16,-0.49,-3.28,3.31,0.11,9.24,0.18,351.67,0.52,75.26,0.24,0.21,2.25,24.81,49.81,0.29,0.11,0.41,0.26,0.24,151.4,0.25,4030.0,9.71,38.95,610000.0,21.0,1671.8,1489.67,244.0,114.0,0.0
7.98,66.18,3699.06,6.5,96.63,172.74,360.56,1123.61,55.0,78.0,22.55,0.01,1710.0,32.0,2.16,0.0,2.16,-0.53,-3.42,2.96,0.29,9.24,0.18,351.67,0.46,75.26,0.31,0.25,2.02,16.3,39.59,0.4,0.11,0.51,0.33,0.26,110.4,0.28,2490.0,9.73,34.95,275000.0,32.0,1255.31,1693.78,110.0,115.0,0.0
8.18,66.08,6685.57,1.69,146.15,295.0,500.0,500.0,55.0,78.0,13.55,0.0,810.0,13.0,1.94,0.0,1.94,-0.4,-2.89,2.3,0.53,9.24,0.18,351.67,0.5,75.26,0.26,0.19,2.18,18.52,39.03,0.51,0.19,0.7,0.33,0.22,113.6,0.19,1540.0,7.29,37.71,175000.0,90.0,1022.69,1789.13,70.0,116.0,0.0
7.71,66.39,3937.73,4.84,115.54,212.88,460.98,1030.78,55.0,78.0,58.26,0.01,2610.0,45.0,2.16,0.0,2.16,-0.41,-2.88,3.32,-0.21,9.24,0.18,351.67,0.47,75.26,0.27,0.2,2.04,15.98,41.37,0.35,0.15,0.5,0.28,0.22,63.5,0.18,3700.0,6.47,35.29,235000.0,74.0,1703.37,1592.45,94.0,117.0,0.0
7.29,65.77,27836.68,4.6,84.35,184.94,282.84,851.47,55.0,78.0,23.4,0.01,1260.0,20.0,2.18,0.0,2.18,-0.52,-2.02,3.2,0.85,9.24,0.18,351.67,0.42,75.26,0.31,0.22,1.82,12.55,56.02,0.33,0.21,0.54,0.35,0.26,101.3,0.24,2370.0,7.44,31.5,240000.0,41.0,640.12,920.2,96.0,118.0,1.0
7.99,66.07,4571.84,2.49,176.97,455.78,813.94,1133.58,55.0,78.0,46.67,0.01,3150.0,53.0,2.17,0.0,2.17,-0.45,-2.91,2.92,-0.33,9.24,0.18,351.67,0.46,75.26,0.32,0.25,1.98,13.18,53.53,0.53,0.12,0.65,0.35,0.27,107.6,0.26,5020.0,8.97,34.34,540000.0,47.0,1047.93,1639.58,216.0,119.0,0.0
7.29,66.13,5150.19,4.14,119.95,232.17,430.12,960.47,55.0,78.0,21.22,0.01,1530.0,27.0,2.17,0.0,2.17,-0.41,-3.66,3.1,0.05,9.24,0.18,351.67,0.53,75.26,0.18,0.15,2.3,42.39,97.88,0.22,0.11,0.34,0.2,0.17,116.4,0.16,2470.0,6.42,39.82,287500.0,39.0,1316.48,1127.05,115.0,120.0,0.0
8.11,66.1,5155.95,3.66,105.57,247.55,500.0,905.54,55.0,78.0,33.05,0.01,1800.0,31.0,2.17,0.0,2.17,-0.56,-3.34,2.89,0.58,9.24,0.18,351.67,0.46,75.26,0.22,0.16,1.98,29.49,95.89,0.34,0.1,0.43,0.23,0.19,86.5,0.22,2860.0,7.68,34.25,247500.0,5.0,1079.42,1752.89,99.0,121.0,0.0
7.92,66.44,7420.55,1.42,196.94,800.95,1097.72,1141.27,55.0,78.0,22.82,0.0,3240.0,53.0,2.16,0.0,2.16,-0.29,-3.12,6.73,0.8,9.24,0.18,351.67,0.42,75.26,0.23,0.17,1.83,31.77,85.22,0.48,0.14,0.62,0.32,0.21,213.0,0.28,4860.0,8.79,31.69,1035000.0,61.0,1752.95,1784.95,414.0,122.0,0.0
7.93,66.1,4456.55,2.3,72.16,243.17,304.14,559.02,55.0,78.0,17.21,0.01,990.0,16.0,1.94,0.0,1.94,-0.5,-3.07,2.27,-0.36,9.24,0.18,351.67,0.49,75.26,0.2,0.15,2.11,43.0,99.02,0.35,0.07,0.42,0.22,0.16,102.3,0.19,1760.0,6.89,36.5,180000.0,99.0,1110.06,1606.14,72.0,123.0,0.0
7.96,66.22,4148.59,5.7,100.69,117.61,335.41,670.82,55.0,78.0,30.66,0.01,1440.0,20.0,2.16,0.0,2.16,-0.72,-3.48,3.95,0.94,9.24,0.18,351.67,0.49,75.26,0.31,0.2,2.14,12.7,71.06,0.34,0.17,0.51,0.31,0.22,71.1,0.2,2180.0,7.42,37.0,155000.0,28.0,1330.31,1697.23,62.0,124.0,0.0
7.7,66.13,5080.12,4.98,107.11,251.73,471.7,1253.0,55.0,78.0,38.13,0.01,2610.0,47.0,2.17,0.0,2.17,-0.48,-3.2,3.05,0.95,9.24,0.18,351.67,0.49,75.26,0.28,0.22,2.15,15.68,41.62,0.35,0.14,0.49,0.31,0.23,104.6,0.28,3990.0,10.43,37.14,417500.0,149.0,1217.61,1439.18,167.0,125.0,0.0
8.13,66.05,6122.58,2.45,136.85,294.25,500.0,721.11,55.0,78.0,16.49,0.01,1350.0,26.0,2.17,0.0,2.17,-0.54,-3.34,4.65,1.3,9.24,0.18,351.67,0.43,75.26,0.24,0.16,1.87,50.77,138.2,0.74,0.1,0.84,0.31,0.25,127.4,0.15,2100.0,5.01,32.43,267500.0,125.0,978.29,1733.3,107.0,126.0,0.0
